"codigo_localidade"	"localidade"	"nome_localidade_pai"	"codigo_variavel"	"variavel"	"unidade"	"periodo"	"pop"	"ano"
"4023"	"180"	"Guarani d'Oeste"	"Região de Governo de Fernandópolis"	"5"	"Área"	"(Em km2)"	"1980-2018"	85.7	"2018"
"4024"	"181"	"Guarantã"	"Região de Governo de Lins"	"5"	"Área"	"(Em km2)"	"1980-2018"	461.75	"2018"
"4025"	"182"	"Guararapes"	"Região de Governo de Araçatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	955.64	"2018"
"4026"	"183"	"Guararema"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	270.82	"2018"
"4027"	"184"	"Guaratinguetá"	"Região de Governo de Guaratinguetá"	"5"	"Área"	"(Em km2)"	"1980-2018"	752.64	"2018"
"4028"	"185"	"Guareí"	"Região de Governo de Itapetininga"	"5"	"Área"	"(Em km2)"	"1980-2018"	567.88	"2018"
"4029"	"186"	"Guariba"	"Região de Governo de Ribeirão Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	270.29	"2018"
"4030"	"187"	"Guarujá"	"Região de Governo de Santos"	"5"	"Área"	"(Em km2)"	"1980-2018"	144.79	"2018"
"4031"	"188"	"Guarulhos"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	318.68	"2018"
"4032"	"189"	"Guzolândia"	"Região de Governo de Araçatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	252.48	"2018"
"4033"	"190"	"Herculândia"	"Região de Governo de Tupã"	"5"	"Área"	"(Em km2)"	"1980-2018"	364.25	"2018"
"4034"	"191"	"Iacanga"	"Região de Governo de Bauru"	"5"	"Área"	"(Em km2)"	"1980-2018"	547.39	"2018"
"4035"	"192"	"Iacri"	"Região de Governo de Tupã"	"5"	"Área"	"(Em km2)"	"1980-2018"	321.95	"2018"
"4036"	"193"	"Ibaté"	"Região de Governo de São Carlos"	"5"	"Área"	"(Em km2)"	"1980-2018"	290.98	"2018"
"4037"	"194"	"Ibirá"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	271.91	"2018"
"4038"	"195"	"Ibirarema"	"Região de Governo de Assis"	"5"	"Área"	"(Em km2)"	"1980-2018"	228.23	"2018"
"4039"	"196"	"Ibitinga"	"Região de Governo de Araraquara"	"5"	"Área"	"(Em km2)"	"1980-2018"	689.39	"2018"
"4040"	"197"	"Ibiúna"	"Região de Governo de Sorocaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	1058.08	"2018"
"4041"	"198"	"Icém"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	362.36	"2018"
"4042"	"199"	"Iepê"	"Região de Governo de Presidente Prudente"	"5"	"Área"	"(Em km2)"	"1980-2018"	594.97	"2018"
"4043"	"200"	"Igaraçu do Tietê"	"Região de Governo de Jaú"	"5"	"Área"	"(Em km2)"	"1980-2018"	97.75	"2018"
"4044"	"201"	"Igarapava"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	468.25	"2018"
"4045"	"202"	"Igaratá"	"Região de Governo de São José dos Campos"	"5"	"Área"	"(Em km2)"	"1980-2018"	292.95	"2018"
"4046"	"203"	"Iguape"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	1978.8	"2018"
"4047"	"204"	"Ilhabela"	"Região de Governo de Caraguatatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	346.39	"2018"
"4048"	"205"	"Indaiatuba"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	311.55	"2018"
"4049"	"206"	"Indiana"	"Região de Governo de Presidente Prudente"	"5"	"Área"	"(Em km2)"	"1980-2018"	129.37	"2018"
"4050"	"207"	"Indiaporã"	"Região de Governo de Fernandópolis"	"5"	"Área"	"(Em km2)"	"1980-2018"	279.61	"2018"
"4051"	"208"	"Inúbia Paulista"	"Região de Governo de Adamantina"	"5"	"Área"	"(Em km2)"	"1980-2018"	87.12	"2018"
"4052"	"209"	"Ipaussu"	"Região de Governo de Ourinhos"	"5"	"Área"	"(Em km2)"	"1980-2018"	209.55	"2018"
"4053"	"210"	"Iperó"	"Região de Governo de Sorocaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	170.29	"2018"
"4054"	"211"	"Ipeúna"	"Região de Governo de Rio Claro"	"5"	"Área"	"(Em km2)"	"1980-2018"	190.01	"2018"
"4055"	"212"	"Iporanga"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	1152.06	"2018"
"4056"	"213"	"Ipuã"	"Região de Governo de São Joaquim da Barra"	"5"	"Área"	"(Em km2)"	"1980-2018"	466.46	"2018"
"4057"	"214"	"Iracemápolis"	"Região de Governo de Limeira"	"5"	"Área"	"(Em km2)"	"1980-2018"	115.12	"2018"
"4058"	"215"	"Irapuã"	"Região de Governo de Catanduva"	"5"	"Área"	"(Em km2)"	"1980-2018"	257.61	"2018"
"4059"	"216"	"Irapuru"	"Região de Governo de Adamantina"	"5"	"Área"	"(Em km2)"	"1980-2018"	214.46	"2018"
"4060"	"217"	"Itaberá"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	1110.35	"2018"
"4061"	"218"	"Itaí"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	1082.78	"2018"
"4062"	"219"	"Itajobi"	"Região de Governo de Catanduva"	"5"	"Área"	"(Em km2)"	"1980-2018"	502.07	"2018"
"4063"	"220"	"Itaju"	"Região de Governo de Jaú"	"5"	"Área"	"(Em km2)"	"1980-2018"	230.36	"2018"
"4064"	"221"	"Itanhaém"	"Região de Governo de Santos"	"5"	"Área"	"(Em km2)"	"1980-2018"	601.71	"2018"
"4065"	"222"	"Itapecerica da Serra"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	150.74	"2018"
"4066"	"223"	"Itapetininga"	"Região de Governo de Itapetininga"	"5"	"Área"	"(Em km2)"	"1980-2018"	1789.35	"2018"
"4067"	"224"	"Itapeva"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	1826.26	"2018"
"4068"	"225"	"Itapevi"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	82.66	"2018"
"4069"	"226"	"Itapira"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	518.42	"2018"
"4070"	"227"	"Itápolis"	"Região de Governo de Araraquara"	"5"	"Área"	"(Em km2)"	"1980-2018"	996.75	"2018"
"4071"	"228"	"Itaporanga"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	508	"2018"
"4072"	"229"	"Itapuí"	"Região de Governo de Jaú"	"5"	"Área"	"(Em km2)"	"1980-2018"	140.02	"2018"
"4073"	"230"	"Itapura"	"Região de Governo de Andradina"	"5"	"Área"	"(Em km2)"	"1980-2018"	301.65	"2018"
"4074"	"231"	"Itaquaquecetuba"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	82.62	"2018"
"4075"	"232"	"Itararé"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	1003.86	"2018"
"4076"	"233"	"Itariri"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	273.67	"2018"
"4077"	"234"	"Itatiba"	"Região de Governo de Jundiaí"	"5"	"Área"	"(Em km2)"	"1980-2018"	322.28	"2018"
"4078"	"235"	"Itatinga"	"Região de Governo de Botucatu"	"5"	"Área"	"(Em km2)"	"1980-2018"	979.82	"2018"
"4079"	"236"	"Itirapina"	"Região de Governo de Rio Claro"	"5"	"Área"	"(Em km2)"	"1980-2018"	564.6	"2018"
"4080"	"237"	"Itirapuã"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	161.12	"2018"
"4081"	"238"	"Itobi"	"Região de Governo de São João da Boa Vista"	"5"	"Área"	"(Em km2)"	"1980-2018"	138.99	"2018"
"4082"	"239"	"Itu"	"Região de Governo de Sorocaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	640.72	"2018"
"4083"	"240"	"Itupeva"	"Região de Governo de Jundiaí"	"5"	"Área"	"(Em km2)"	"1980-2018"	200.82	"2018"
"4084"	"241"	"Ituverava"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	704.66	"2018"
"4085"	"242"	"Jaborandi"	"Região de Governo de Barretos"	"5"	"Área"	"(Em km2)"	"1980-2018"	273.44	"2018"
"4086"	"243"	"Jaboticabal"	"Região de Governo de Ribeirão Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	706.6	"2018"
"4087"	"244"	"Jacareí"	"Região de Governo de São José dos Campos"	"5"	"Área"	"(Em km2)"	"1980-2018"	464.27	"2018"
"4088"	"245"	"Jaci"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	145.13	"2018"
"4089"	"246"	"Jacupiranga"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	704.19	"2018"
"4090"	"247"	"Jaguariúna"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	141.39	"2018"
"4091"	"248"	"Jales"	"Região de Governo de Jales"	"5"	"Área"	"(Em km2)"	"1980-2018"	368.57	"2018"
"4092"	"249"	"Jambeiro"	"Região de Governo de São José dos Campos"	"5"	"Área"	"(Em km2)"	"1980-2018"	184.41	"2018"
"4093"	"250"	"Jandira"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	17.45	"2018"
"4094"	"251"	"Jardinópolis"	"Região de Governo de Ribeirão Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	501.87	"2018"
"4095"	"252"	"Jarinu"	"Região de Governo de Jundiaí"	"5"	"Área"	"(Em km2)"	"1980-2018"	207.55	"2018"
"4096"	"253"	"Jaú"	"Região de Governo de Jaú"	"5"	"Área"	"(Em km2)"	"1980-2018"	687.1	"2018"
"4097"	"254"	"Jeriquara"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	141.97	"2018"
"4098"	"255"	"Joanópolis"	"Região de Governo de Bragança Paulista"	"5"	"Área"	"(Em km2)"	"1980-2018"	374.29	"2018"
"4099"	"256"	"João Ramalho"	"Região de Governo de Tupã"	"5"	"Área"	"(Em km2)"	"1980-2018"	415.45	"2018"
"4100"	"257"	"José Bonifácio"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	860.2	"2018"
"4101"	"258"	"Júlio Mesquita"	"Região de Governo de Marília"	"5"	"Área"	"(Em km2)"	"1980-2018"	128.18	"2018"
"4102"	"259"	"Jundiaí"	"Região de Governo de Jundiaí"	"5"	"Área"	"(Em km2)"	"1980-2018"	431.21	"2018"
"4103"	"260"	"Junqueirópolis"	"Região de Governo de Dracena"	"5"	"Área"	"(Em km2)"	"1980-2018"	582.57	"2018"
"4104"	"261"	"Juquiá"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	812.8	"2018"
"4105"	"262"	"Juquitiba"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	522.17	"2018"
"4106"	"263"	"Lagoinha"	"Região de Governo de Taubaté"	"5"	"Área"	"(Em km2)"	"1980-2018"	255.47	"2018"
"4107"	"264"	"Laranjal Paulista"	"Região de Governo de Botucatu"	"5"	"Área"	"(Em km2)"	"1980-2018"	384.27	"2018"
"4108"	"265"	"Lavínia"	"Região de Governo de Andradina"	"5"	"Área"	"(Em km2)"	"1980-2018"	537.68	"2018"
"4109"	"266"	"Lavrinhas"	"Região de Governo de Cruzeiro"	"5"	"Área"	"(Em km2)"	"1980-2018"	167.07	"2018"
"4110"	"267"	"Leme"	"Região de Governo de Limeira"	"5"	"Área"	"(Em km2)"	"1980-2018"	402.87	"2018"
"4111"	"268"	"Lençóis Paulista"	"Região de Governo de Bauru"	"5"	"Área"	"(Em km2)"	"1980-2018"	809.54	"2018"
"4112"	"269"	"Limeira"	"Região de Governo de Limeira"	"5"	"Área"	"(Em km2)"	"1980-2018"	580.71	"2018"
"4113"	"270"	"Lindóia"	"Região de Governo de Bragança Paulista"	"5"	"Área"	"(Em km2)"	"1980-2018"	48.76	"2018"
"4114"	"271"	"Lins"	"Região de Governo de Lins"	"5"	"Área"	"(Em km2)"	"1980-2018"	570.06	"2018"
"4115"	"272"	"Lorena"	"Região de Governo de Guaratinguetá"	"5"	"Área"	"(Em km2)"	"1980-2018"	414.16	"2018"
"4116"	"273"	"Louveira"	"Região de Governo de Jundiaí"	"5"	"Área"	"(Em km2)"	"1980-2018"	55.13	"2018"
"4117"	"274"	"Lucélia"	"Região de Governo de Adamantina"	"5"	"Área"	"(Em km2)"	"1980-2018"	314.81	"2018"
"4118"	"275"	"Lucianópolis"	"Região de Governo de Bauru"	"5"	"Área"	"(Em km2)"	"1980-2018"	189.54	"2018"
"4119"	"276"	"Luís Antônio"	"Região de Governo de Ribeirão Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	598.26	"2018"
"4120"	"277"	"Luiziânia"	"Região de Governo de Araçatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	166.58	"2018"
"4121"	"278"	"Lupércio"	"Região de Governo de Marília"	"5"	"Área"	"(Em km2)"	"1980-2018"	155.17	"2018"
"4122"	"279"	"Lutécia"	"Região de Governo de Assis"	"5"	"Área"	"(Em km2)"	"1980-2018"	475.23	"2018"
"4123"	"280"	"Macatuba"	"Região de Governo de Bauru"	"5"	"Área"	"(Em km2)"	"1980-2018"	224.51	"2018"
"4124"	"281"	"Macaubal"	"Região de Governo de Votuporanga"	"5"	"Área"	"(Em km2)"	"1980-2018"	248.09	"2018"
"4125"	"282"	"Macedônia"	"Região de Governo de Fernandópolis"	"5"	"Área"	"(Em km2)"	"1980-2018"	327.57	"2018"
"4126"	"283"	"Magda"	"Região de Governo de Votuporanga"	"5"	"Área"	"(Em km2)"	"1980-2018"	312.28	"2018"
"4127"	"284"	"Mairinque"	"Região de Governo de Sorocaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	210.15	"2018"
"4128"	"285"	"Mairiporã"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	320.7	"2018"
"4129"	"286"	"Manduri"	"Região de Governo de Avaré"	"5"	"Área"	"(Em km2)"	"1980-2018"	229.05	"2018"
"4130"	"287"	"Marabá Paulista"	"Região de Governo de Presidente Prudente"	"5"	"Área"	"(Em km2)"	"1980-2018"	919.52	"2018"
"4131"	"288"	"Maracaí"	"Região de Governo de Assis"	"5"	"Área"	"(Em km2)"	"1980-2018"	533.5	"2018"
"4132"	"289"	"Mariápolis"	"Região de Governo de Adamantina"	"5"	"Área"	"(Em km2)"	"1980-2018"	186.54	"2018"
"4133"	"290"	"Marília"	"Região de Governo de Marília"	"5"	"Área"	"(Em km2)"	"1980-2018"	1170.52	"2018"
"4134"	"291"	"Marinópolis"	"Região de Governo de Jales"	"5"	"Área"	"(Em km2)"	"1980-2018"	77.83	"2018"
"4135"	"292"	"Martinópolis"	"Região de Governo de Presidente Prudente"	"5"	"Área"	"(Em km2)"	"1980-2018"	1253.56	"2018"
"4136"	"293"	"Matão"	"Região de Governo de Araraquara"	"5"	"Área"	"(Em km2)"	"1980-2018"	524.9	"2018"
"4137"	"294"	"Mauá"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	61.91	"2018"
"4138"	"295"	"Mendonça"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	195.15	"2018"
"4139"	"296"	"Meridiano"	"Região de Governo de Fernandópolis"	"5"	"Área"	"(Em km2)"	"1980-2018"	228.2	"2018"
"4140"	"297"	"Miguelópolis"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	820.8	"2018"
"4141"	"298"	"Mineiros do Tietê"	"Região de Governo de Jaú"	"5"	"Área"	"(Em km2)"	"1980-2018"	213.24	"2018"
"4142"	"299"	"Miracatu"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	1001.48	"2018"
"4143"	"300"	"Mira Estrela"	"Região de Governo de Fernandópolis"	"5"	"Área"	"(Em km2)"	"1980-2018"	216.83	"2018"
"4144"	"301"	"Mirandópolis"	"Região de Governo de Andradina"	"5"	"Área"	"(Em km2)"	"1980-2018"	917.69	"2018"
"4145"	"302"	"Mirante do Paranapanema"	"Região de Governo de Presidente Prudente"	"5"	"Área"	"(Em km2)"	"1980-2018"	1238.93	"2018"
"4146"	"303"	"Mirassol"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	243.23	"2018"
"4147"	"304"	"Mirassolândia"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	166.13	"2018"
"4148"	"305"	"Mococa"	"Região de Governo de São João da Boa Vista"	"5"	"Área"	"(Em km2)"	"1980-2018"	855.16	"2018"
"4149"	"306"	"Mogi das Cruzes"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	712.54	"2018"
"4150"	"307"	"Mogi Guaçu"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	812.75	"2018"
"4151"	"308"	"Moji Mirim"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	497.71	"2018"
"4152"	"309"	"Mombuca"	"Região de Governo de Piracicaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	133.7	"2018"
"4153"	"310"	"Monções"	"Região de Governo de Votuporanga"	"5"	"Área"	"(Em km2)"	"1980-2018"	104.35	"2018"
"4154"	"311"	"Mongaguá"	"Região de Governo de Santos"	"5"	"Área"	"(Em km2)"	"1980-2018"	143.21	"2018"
"4155"	"312"	"Monte Alegre do Sul"	"Região de Governo de Bragança Paulista"	"5"	"Área"	"(Em km2)"	"1980-2018"	110.31	"2018"
"4156"	"313"	"Monte Alto"	"Região de Governo de Ribeirão Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	346.95	"2018"
"4157"	"314"	"Monte Aprazível"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	495.56	"2018"
"4158"	"315"	"Monte Azul Paulista"	"Região de Governo de Barretos"	"5"	"Área"	"(Em km2)"	"1980-2018"	263.46	"2018"
"4159"	"316"	"Monte Castelo"	"Região de Governo de Dracena"	"5"	"Área"	"(Em km2)"	"1980-2018"	233.55	"2018"
"4160"	"317"	"Monteiro Lobato"	"Região de Governo de São José dos Campos"	"5"	"Área"	"(Em km2)"	"1980-2018"	332.74	"2018"
"4161"	"318"	"Monte Mor"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	240.57	"2018"
"4162"	"319"	"Morro Agudo"	"Região de Governo de São Joaquim da Barra"	"5"	"Área"	"(Em km2)"	"1980-2018"	1388.13	"2018"
"4163"	"320"	"Morungaba"	"Região de Governo de Jundiaí"	"5"	"Área"	"(Em km2)"	"1980-2018"	146.75	"2018"
"4164"	"321"	"Murutinga do Sul"	"Região de Governo de Andradina"	"5"	"Área"	"(Em km2)"	"1980-2018"	250.87	"2018"
"4165"	"322"	"Narandiba"	"Região de Governo de Presidente Prudente"	"5"	"Área"	"(Em km2)"	"1980-2018"	357.33	"2018"
"4166"	"323"	"Natividade da Serra"	"Região de Governo de Taubaté"	"5"	"Área"	"(Em km2)"	"1980-2018"	833.37	"2018"
"4167"	"324"	"Nazaré Paulista"	"Região de Governo de Bragança Paulista"	"5"	"Área"	"(Em km2)"	"1980-2018"	326.25	"2018"
"4168"	"325"	"Neves Paulista"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	219.05	"2018"
"4169"	"326"	"Nhandeara"	"Região de Governo de Votuporanga"	"5"	"Área"	"(Em km2)"	"1980-2018"	436.16	"2018"
"4170"	"327"	"Nipoã"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	137.61	"2018"
"4171"	"328"	"Nova Aliança"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	217.52	"2018"
"4172"	"329"	"Nova Europa"	"Região de Governo de Araraquara"	"5"	"Área"	"(Em km2)"	"1980-2018"	160.25	"2018"
"4173"	"330"	"Nova Granada"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	531.8	"2018"
"4174"	"331"	"Nova Guataporanga"	"Região de Governo de Dracena"	"5"	"Área"	"(Em km2)"	"1980-2018"	34.16	"2018"
"4175"	"332"	"Nova Independência"	"Região de Governo de Andradina"	"5"	"Área"	"(Em km2)"	"1980-2018"	265.03	"2018"
"4176"	"333"	"Nova Luzitânia"	"Região de Governo de Araçatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	73.82	"2018"
"4177"	"334"	"Nova Odessa"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	73.79	"2018"
"4178"	"335"	"Novo Horizonte"	"Região de Governo de Catanduva"	"5"	"Área"	"(Em km2)"	"1980-2018"	931.74	"2018"
"4179"	"336"	"Nuporanga"	"Região de Governo de São Joaquim da Barra"	"5"	"Área"	"(Em km2)"	"1980-2018"	348.27	"2018"
"4180"	"337"	"Ocauçu"	"Região de Governo de Marília"	"5"	"Área"	"(Em km2)"	"1980-2018"	301.04	"2018"
"4181"	"338"	"Óleo"	"Região de Governo de Ourinhos"	"5"	"Área"	"(Em km2)"	"1980-2018"	198.94	"2018"
"4182"	"339"	"Olímpia"	"Região de Governo de Barretos"	"5"	"Área"	"(Em km2)"	"1980-2018"	802.56	"2018"
"4183"	"340"	"Onda Verde"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	242.95	"2018"
"4184"	"341"	"Oriente"	"Região de Governo de Marília"	"5"	"Área"	"(Em km2)"	"1980-2018"	218.67	"2018"
"4185"	"342"	"Orindiúva"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	247.38	"2018"
"4186"	"343"	"Orlândia"	"Região de Governo de São Joaquim da Barra"	"5"	"Área"	"(Em km2)"	"1980-2018"	291.77	"2018"
"4187"	"344"	"Osasco"	"Região Metropolitana de São Paulo"	"5"	"Área"	"(Em km2)"	"1980-2018"	64.95	"2018"
"4188"	"345"	"Oscar Bressane"	"Região de Governo de Marília"	"5"	"Área"	"(Em km2)"	"1980-2018"	222.13	"2018"
"4189"	"346"	"Osvaldo Cruz"	"Região de Governo de Adamantina"	"5"	"Área"	"(Em km2)"	"1980-2018"	248.04	"2018"
"4190"	"347"	"Ourinhos"	"Região de Governo de Ourinhos"	"5"	"Área"	"(Em km2)"	"1980-2018"	295.82	"2018"
"4191"	"348"	"Ouro Verde"	"Região de Governo de Dracena"	"5"	"Área"	"(Em km2)"	"1980-2018"	266.78	"2018"
"4192"	"349"	"Pacaembu"	"Região de Governo de Adamantina"	"5"	"Área"	"(Em km2)"	"1980-2018"	339.38	"2018"
"4193"	"350"	"Palestina"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	697.7	"2018"
"4194"	"351"	"Palmares Paulista"	"Região de Governo de Catanduva"	"5"	"Área"	"(Em km2)"	"1980-2018"	82.13	"2018"
"4195"	"352"	"Palmeira d'Oeste"	"Região de Governo de Jales"	"5"	"Área"	"(Em km2)"	"1980-2018"	318.74	"2018"
"4196"	"353"	"Palmital"	"Região de Governo de Assis"	"5"	"Área"	"(Em km2)"	"1980-2018"	548.41	"2018"
"4197"	"354"	"Panorama"	"Região de Governo de Dracena"	"5"	"Área"	"(Em km2)"	"1980-2018"	356.05	"2018"
"4198"	"355"	"Paraguaçu Paulista"	"Região de Governo de Assis"	"5"	"Área"	"(Em km2)"	"1980-2018"	1001.49	"2018"
"4199"	"356"	"Paraibuna"	"Região de Governo de São José dos Campos"	"5"	"Área"	"(Em km2)"	"1980-2018"	809.58	"2018"
"4200"	"357"	"Paraíso"	"Região de Governo de Catanduva"	"5"	"Área"	"(Em km2)"	"1980-2018"	155.19	"2018"
"4201"	"358"	"Paranapanema"	"Região de Governo de Itapeva"	"5"	"Área"	"(Em km2)"	"1980-2018"	1018.72	"2018"
"4202"	"359"	"Paranapuã"	"Região de Governo de Jales"	"5"	"Área"	"(Em km2)"	"1980-2018"	140.35	"2018"
"4203"	"360"	"Parapuã"	"Região de Governo de Tupã"	"5"	"Área"	"(Em km2)"	"1980-2018"	366.66	"2018"
"4204"	"361"	"Pardinho"	"Região de Governo de Botucatu"	"5"	"Área"	"(Em km2)"	"1980-2018"	209.89	"2018"
"4205"	"362"	"Pariquera-Açu"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	359.41	"2018"
"4206"	"363"	"Patrocínio Paulista"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	602.85	"2018"
"4207"	"364"	"Paulicéia"	"Região de Governo de Dracena"	"5"	"Área"	"(Em km2)"	"1980-2018"	374.09	"2018"
"4208"	"365"	"Paulínia"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	138.78	"2018"
"4209"	"366"	"Paulo de Faria"	"Região de Governo de São José do Rio Preto"	"5"	"Área"	"(Em km2)"	"1980-2018"	737.99	"2018"
"4210"	"367"	"Pederneiras"	"Região de Governo de Bauru"	"5"	"Área"	"(Em km2)"	"1980-2018"	728.74	"2018"
"4211"	"368"	"Pedra Bela"	"Região de Governo de Bragança Paulista"	"5"	"Área"	"(Em km2)"	"1980-2018"	158.59	"2018"
"4212"	"369"	"Pedranópolis"	"Região de Governo de Fernandópolis"	"5"	"Área"	"(Em km2)"	"1980-2018"	260.1	"2018"
"4213"	"370"	"Pedregulho"	"Região de Governo de Franca"	"5"	"Área"	"(Em km2)"	"1980-2018"	712.6	"2018"
"4214"	"371"	"Pedreira"	"Região de Governo de Campinas"	"5"	"Área"	"(Em km2)"	"1980-2018"	108.82	"2018"
"4215"	"372"	"Pedro de Toledo"	"Região de Governo de Registro"	"5"	"Área"	"(Em km2)"	"1980-2018"	670.44	"2018"
"4216"	"373"	"Penápolis"	"Região de Governo de Araçatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	711.32	"2018"
"4217"	"374"	"Pereira Barreto"	"Região de Governo de Andradina"	"5"	"Área"	"(Em km2)"	"1980-2018"	974.25	"2018"
"4218"	"375"	"Pereiras"	"Região de Governo de Botucatu"	"5"	"Área"	"(Em km2)"	"1980-2018"	223.14	"2018"
"4219"	"376"	"Peruíbe"	"Região de Governo de Santos"	"5"	"Área"	"(Em km2)"	"1980-2018"	326.22	"2018"
"4220"	"377"	"Piacatu"	"Região de Governo de Araçatuba"	"5"	"Área"	"(Em km2)"	"1980-2018"	232.49	"2018"
"4221"	"378"	"Piedade"	"Região de Governo de Sorocaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	746.87	"2018"
"4222"	"379"	"Pilar do Sul"	"Região de Governo de Sorocaba"	"5"	"Área"	"(Em km2)"	"1980-2018"	681.25	"2018"
"4223"	"380"	"Pindamonhangaba"	"Região de Governo de Taubaté"	"5"	"Área"	"(Em km2)"	"1980-2018"	730	"2018"
"4224"	"381"	"Pindorama"	"Região de Governo de Catanduva"	"5"	"Área"	"(Em km2)"	"1980-2018"	184.83	"2018"
